animate_dead/logs/606343dc411d5_line_coverage_logs.txt
Processing animate_dead/logs/606343dc411d5_line_coverage_logs.txt
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 253-253
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 254-254
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 256-256
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 258-258
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 259-259
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 260-260
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 262-262
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 263-263
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 264-266
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 267-267
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 268-269
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 270-270
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 271-275
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 276-280
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 281-282
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 284-284
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 285-285
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 286-287
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 289-289
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 290-290
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 291-291
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 292-292
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 293-293
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 294-294
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 295-295
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/vendor/phpmyadmin/motranslator/src/functions.php: 123-125
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/vendor/phpmyadmin/motranslator/src/Translator.php: 303-303
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/vendor/phpmyadmin/motranslator/src/Translator.php: 304-304
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/vendor/phpmyadmin/motranslator/src/Translator.php: 305-305
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/vendor/phpmyadmin/motranslator/src/Translator.php: 306-306
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 296-296
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 299-299
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 301-301
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 302-302
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 303-304
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 305-305
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 306-306
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 308-308
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 309-309
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 310-314
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 315-315
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 317-317
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 319-321
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 322-324
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 325-325
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 326-326
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 327-328
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 329-329
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 331-331
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 335-335
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 336-336
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 337-337
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 338-338
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 339-339
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 340-340
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 341-341
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 342-342
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 345-345
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 346-346
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 349-349
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 350-350
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 353-353
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 354-354
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 357-357
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 358-358
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 359-359
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 360-360
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 361-361
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 362-362
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 363-363
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 364-364
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 365-365
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 366-366
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 367-367
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 368-368
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 371-371
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 372-372
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 373-373
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 374-374
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 377-377
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 380-380
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 383-383
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 384-384
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 385-385
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 386-386
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 387-387
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 388-388
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 391-392
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 393-393
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 394-395
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 398-398
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 399-399
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 400-400
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 401-401
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 402-402
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 405-407
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 410-410
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 411-411
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 412-412
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 413-413
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 414-414
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 415-415
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 416-416
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 417-417
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 420-420
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 421-421
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 422-422
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 423-426
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 427-427
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 428-428
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 429-432
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 433-433
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 436-436
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 437-437
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 438-438
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 439-440
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 441-441
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 442-442
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 443-443
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 444-444
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 445-445
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 446-449
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 450-450
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 451-451
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 452-453
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 454-454
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 455-458
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 459-459
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 460-463
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 464-464
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 465-465
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 466-466
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 467-467
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 468-468
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 469-469
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 472-472
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 475-475
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 476-476
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 477-477
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 478-478
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 479-479
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 480-480
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 481-481
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 484-484
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 485-485
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 488-500
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 501-501
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 502-502
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 503-505
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 506-506
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 509-509
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 510-510
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 511-511
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 512-512
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 513-513
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 514-514
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 515-515
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 516-516
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 517-517
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 518-518
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 519-519
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 520-520
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 521-521
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 522-522
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 523-523
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 524-524
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 527-530
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 533-536
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 539-542
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 545-545
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 546-546
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 547-548
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 549-549
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 550-553
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 554-554
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 555-555
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 556-556
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 557-557
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 558-558
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 559-559
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 560-560
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 561-561
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 562-563
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 564-564
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 565-565
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 566-566
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 569-569
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 570-570
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 571-571
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 574-574
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 575-578
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 579-579
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 580-580
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 581-585
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 586-586
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 587-587
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 588-590
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 591-591
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 592-595
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 596-597
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 598-601
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 602-602
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 605-605
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 606-606
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 607-607
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 608-608
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 609-609
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 610-610
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 611-611
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 614-614
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 615-615
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 618-618
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 620-622
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 623-623
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 632-632
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 633-633
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 634-635
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 638-638
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 639-639
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 640-640
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 643-643
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 646-646
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 647-647
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 648-648
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 649-649
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 650-650
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 653-654
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 657-660
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 662-662
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 663-663
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 665-665
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 668-668
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 669-669
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 670-672
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 673-673
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 674-674
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 675-675
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 676-678
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 680-684
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 686-697
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 699-710
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Theme.php: 326-326
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Theme.php: 327-327
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 713-713
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 714-715
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 716-717
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 718-719
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 720-720
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 721-721
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 722-722
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 723-723
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 724-724
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 726-726
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 727-727
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 728-728
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 729-729
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 732-732
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 733-733
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 734-734
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 735-735
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 736-736
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 738-738
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 739-739
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 740-740
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 0-0
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 10-10
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 17-17
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 367-367
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 341-341
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 342-342
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 344-344
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 351-351
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 313-313
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 321-321
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 325-325
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 288-301
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 353-353
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 744-745
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 748-748
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 750-751
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 0-0
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 10-10
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 11-11
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 12-12
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 13-13
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 14-14
